Sample in Buffer,Sample in Window,TRIGGER,clk_IBUF_BUFG,valid_in,in_x_flat[1023:0],en,valid_out,prob_flat[1023:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
874,874,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
875,875,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
876,876,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
877,877,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
878,878,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
879,879,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
880,880,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
881,881,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
882,882,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
883,883,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
884,884,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
885,885,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
886,886,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
887,887,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
888,888,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
889,889,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
890,890,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
891,891,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
892,892,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
893,893,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
894,894,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
895,895,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
896,896,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
897,897,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
898,898,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
899,899,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
900,900,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
901,901,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
902,902,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
903,903,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
904,904,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
905,905,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
906,906,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
907,907,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
908,908,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
909,909,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
910,910,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
911,911,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
912,912,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
913,913,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
914,914,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
915,915,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
916,916,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
917,917,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
918,918,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
919,919,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
920,920,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
921,921,0,0,0,013e00adf93704f9f67b0a42fcc7fb37fe44fc0bff9f06820761016d029206ffffe9f5ef089307b0008c009dfd3cfd430962fe220142011ff4a1f97b036d011dfaf6f6b9067dffa007ed019300dafdfa047401cc003b0934f992fbcdf656fda103e3fce40004f4e808390238f7b6ff6702700425fe4f05eef8c9f740f798fddd,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
